taxid|organism_name|assembly_accession|intraspecific_name|status
1051501|Bacillus mojavensis RO-H-1 = KCTC 3706|GCF_000245335.1|strain=RO-H-1|active
1051501|Bacillus mojavensis RO-H-1 = KCTC 3706|GCF_000507105.1|strain=RO-H-1 = KCTC 3706|skipped
1051502|Bacillus vallismortis DV1-F-3|GCF_000245315.1|strain=DV1-F-3|active
1051531|Saccharothrix tamanrassetensis|GCF_014203665.1|strain=CECT 8640|active
1051646|Vibrio tubiashii ATCC 19109|GCF_000222665.1|strain=ATCC 19109|active
1051646|Vibrio tubiashii ATCC 19109|GCF_000772105.1|strain=19109|skipped
1051649|Vibrio nigripulchritudo ATCC 27043|GCF_000222685.1|strain=ATCC 27043|active
1051972|Neisseria weaveri ATCC 51223|GCF_000224275.1|strain=ATCC 51223|active
1051973|Rhodococcus fascians D188|GCF_001620305.1|strain=D188|active
1051985|Neisseria weaveri LMG 5135|GCF_000224255.1|strain=LMG 5135|active
1052095|Granulibacter bethesdensis CGDNIH4|GCF_000576145.2|strain=CGDNIH4|active
105219|Ralstonia mannitolilytica|GCF_001628775.1|strain=SN83A39|active
105219|Ralstonia mannitolilytica|GCF_905397375.1|strain=LMG 6866|skipped
1052260|Klenkia soli|GCF_900103975.1|strain=DSM 45843|active
1052585|Bacillus subtilis subsp. spizizenii TU-B-10|GCF_000227465.1|strain=TU-B-10|active
1052682|Pseudomonas syringae pv. actinidiae str. NCPPB 3739|GCF_000233835.1|strain=NCPPB 3739|active
1052|Halorhodospira halochloris|GCF_002356555.2|strain=DSM 1059|active
1052|Halorhodospira halochloris|GCF_016583605.1|strain=DSM 1059|skipped
1053551|Komagataeibacter sucrofermentans|GCF_003207865.1|strain=LMG 18788|active
1053647|Marinomonas hwangdonensis|GCF_003721245.1|strain=HDW-15|active
1053688|Janibacter terrae NBRC 107854 = JCM 12887|GCF_001598955.1|strain=NBRC 107854|active
1054033|Arcobacter venerupis|GCF_004023405.1|strain=CECT7836|active
1054033|Arcobacter venerupis|GCF_013201665.1|strain=LMG 26156|skipped
1054034|Arcobacter cloacae|GCF_004115805.1|strain=CECT 7834|active
1054034|Arcobacter cloacae|GCF_013201935.1|strain=LMG 26153|skipped
1054037|Sphingobium barthaii|GCF_000474175.2|strain=KK22|retired_Oct21
1054037|Sphingobium barthaii|GCF_015074805.1|strain=KK22|retired_Oct21
1054041|Levilactobacillus yonginensis|GCF_003946265.1|strain=JCM 18023|active
1054202|Rhodobacter viridis|GCF_003217355.1|strain=JA737|active
105420|Streptacidiphilus neutrinimicus|GCF_000787815.1|strain=NBRC 100921|active
105422|Streptacidiphilus carbonis|GCF_000787775.1|strain=NBRC 100919|active
105425|Streptacidiphilus albus|GCF_000787755.1|strain=NBRC 100918|active
1054297|Clostridium punense|GCF_017874425.1|strain=DSM 28650|active
1054460|Streptococcus pseudopneumoniae IS7493|GCF_000221985.1|strain=IS7493|active
1054497|Gemmobacter lanyuensis|GCF_014652355.1|strain=KCTC 23714|active
1054498|Rivicola pingtungensis|GCF_003201855.1|strain=DSM 29661|active
1054860|Streptomyces purpureus KA281|GCF_000384175.1|strain=KA281|active
1054862|Streptomyces bottropensis ATCC 25435|GCF_000340335.1|strain=ATCC 25435|active
1054862|Streptomyces bottropensis ATCC 25435|GCF_000383595.1|strain=ATCC 25435|skipped
1054996|Roseovarius marisflavi|GCF_900142625.1|strain=DSM 29327|active
1054|Ectothiorhodospira shaposhnikovii|GCF_016584105.1|strain=DSM 243|active
1055104|Cobetia amphilecti|GCF_000754225.1|strain=KMM 296|active
1055529|Helicobacter pylori Puno135|GCF_000224555.1|strain=Puno135|active
105559|Nitrosococcus watsonii C-113|GCF_000143085.1|strain=C-113|active
1055723|Muricauda antarctica|GCF_900112295.1|strain=DSM 26351|active
1055723|Muricauda antarctica|GCF_900142405.1|strain=CGMCC 1.12174|skipped
1056496|Pseudomonas nosocomialis|GCF_005876855.1|strain=A31/70|active
1056511|Photobacterium marinum|GCF_000331515.1|strain=AK15|active
1056512|Grimontia indica|GCF_000333895.2|strain=AK16|active
1056807|Morococcus cerebrosus|GCF_000813705.1|strain=CIP 81.93|active
1056820|Teredinibacter turnerae T7902|GCF_000379165.1|strain=T7902|active
105751|Aeromonas bestiarum|GCF_000819745.1|strain=CECT 4227|active
105751|Aeromonas bestiarum|GCF_002906925.1|strain=GA97-22|skipped
1057|Thiococcus pfennigii|GCF_016583835.1|strain=Pfennig 8320|active
105843|Anaerobutyricum soehngenii|GCF_009697165.1|strain=BSM-383-APC-4H|active
1058|Thiocapsa roseopersicina|GCF_900106925.1|strain=DSM 217|active
106147|Pelistega europaea|GCF_013133775.1|strain=LMG10982|active
1061|Rhodobacter capsulatus|GCF_003254295.1|strain=DSM 1710|active
1061|Rhodobacter capsulatus|GCF_014622665.1|strain=A12|skipped
106370|Frankia casuarinae|GCF_000013345.1|strain=CcI3|active
1063|Cereibacter sphaeroides|GCF_007991035.1|strain=NBRC 12203|active
106412|Streptosporangium subroseum|GCF_900188345.1|strain=CGMCC 4.2132|active
1064514|Lamprobacter modestohalophilus|GCF_016583905.1|strain=DSM 25653|active
1064518|Noviherbaspirillum soli|GCF_015352955.1|strain=SUEMI10|active
1064535|Megasphaera elsdenii DSM 20460|GCF_000283495.2|strain=DSM 20460|active
1064535|Megasphaera elsdenii DSM 20460|GCF_003010495.1|strain=ATCC 25940|skipped
1064539|Azospirillum baldaniorum|GCF_000237365.1|strain=Sp245|active
1064539|Azospirillum baldaniorum|GCF_003119195.2|strain=Sp245|skipped
1064539|Azospirillum baldaniorum|GCF_007827765.1|strain=BR 12001|skipped
106592|Ensifer adhaerens|GCF_000697965.2|strain=Casida A|active
106592|Ensifer adhaerens|GCF_013283195.1|strain=Lc04|skipped
106634|Thioalkalivibrio versutus|GCF_001020955.1|strain=D301|active
106634|Thioalkalivibrio versutus|GCF_001999325.1|strain=AL 2|skipped
106648|Acinetobacter bereziniae|GCF_016502565.1|strain=ACIN00204|active
106649|Acinetobacter guillouiae|GCF_002370525.2|strain=NBRC 110550|active
106649|Acinetobacter guillouiae|GCF_008802215.1|strain=CCUG 2491|skipped
106654|Acinetobacter nosocomialis|GCF_000836055.1|strain=LMG 10619|active
1066|Rhodocyclus tenuis|GCF_009469755.1|strain=Pfennig 2761|active
1066|Rhodocyclus tenuis|GCF_014197755.1|strain=2761|skipped
1067|Rhodocyclus purpureus|GCF_016653115.1|strain=DSM 168|active
1068590|Rickettsia asembonensis|GCF_000828125.2|strain=NMRCii|active
1068975|Acetobacterium dehalogenans DSM 11527|GCF_000472665.1|strain=DSM 11527|active
1068978|Amycolatopsis methanolica 239|GCF_000371885.1|strain=239|active
1068978|Amycolatopsis methanolica 239|GCF_000739085.1|strain=239|skipped
1068979|Amycolatopsis thermoflava N1165|GCF_000473265.1|strain=N1165|active
1068980|Amycolatopsis nigrescens CSC17Ta-90|GCF_000384315.1|strain=CSC17Ta-90|active
1069080|Succinispira mobilis DSM 6222|GCF_000384135.1|strain=DSM 6222|active
1069081|Nitratiruptor tergarcus DSM 16512|GCF_900176045.1|strain=DSM 16512|active
1069161|Vogesella fluminis|GCF_014652335.1|strain=KCTC 23713|active
1069220|Mycolicibacillus koreensis|GCF_001722415.1|strain=HMC_M3|active
1069220|Mycolicibacillus koreensis|GCF_002104795.1|strain=KCTC 19819|skipped
1069448|Nitriliruptor alkaliphilus DSM 45188|GCF_000969705.1|strain=DSM 45188|active
1069963|Janibacter alkaliphilus|GCF_013408565.1|strain=DSM 24723|active
1069985|Pedobacter kyungheensis|GCF_000812965.1|strain=KACC 16221|active
1070421|Weissella fabalis|GCF_012396505.1|strain=CCUG 61472|active
1070424|Acrocarpospora phusangensis|GCF_016862995.1|strain=NBRC 108782|active
1070431|Polymorphobacter multimanifer|GCF_014205635.1|strain=DSM 102189|active
1070431|Polymorphobacter multimanifer|GCF_014647295.1|strain=JCM 18140|skipped
1070861|Bailinhaonella thermotolerans|GCF_003594875.1|strain=YIM 75507|active
1070870|Geodermatophilus nigrescens|GCF_900129495.1|strain=DSM 45408|active
1071052|Lysinibacillus meyeri|GCF_003049505.1|strain=WS4626|active
1071053|Virgibacillus halotolerans|GCF_016908515.1|strain=DSM 25060|active
1071054|Domibacillus robiginosus|GCF_000966195.1|strain=WS 4628|active
1071679|Caballeronia grimmiae|GCF_000698555.1|strain=R27|active
1071679|Caballeronia grimmiae|GCF_014636375.1|strain=CGMCC 1.11013|skipped
1071718|Bacillus mesophilum|GCF_008923265.1|strain=IITR-54|active
1071719|Chromobacterium alkanivorans|GCF_016937655.1|strain=IITR-71|active
1071918|Riemerella columbipharyngis|GCF_900101995.1|strain=DSM 24015|active
1071947|Pasteurella oralis|GCF_002850605.1|strain=WCHPO000540|active
1071|Rhodopila globiformis|GCF_002937115.1|strain=DSM 161|active
1072256|Corynebacterium uterequi|GCF_001021065.1|strain=DSM 45634|active
1072463|Microbacterium lemovicicum|GCF_003991875.1|strain=Viu22|active
1072583|Halomonas boliviensis LC1|GCF_000236035.1|strain=LC1|active
1072583|Halomonas boliviensis LC1|GCF_002265845.1|strain=LC1|skipped
1072685|Basilea psittacipulmonis DSM 24701|GCF_000743945.1|strain=DSM 24701|active
1072685|Basilea psittacipulmonis DSM 24701|GCF_002003525.1|strain=DSM 24701|skipped
1073196|Pseudoxanthomonas wuyuanensis|GCF_010093325.1|strain=DSM 100640|active
1073196|Pseudoxanthomonas wuyuanensis|GCF_900215535.1|strain=CGMCC 1.10978|skipped
1073253|Thermocatellispora tengchongensis|GCF_014202315.1|strain=DSM 45615|active
107327|Pseudoalteromonas ulvae|GCF_002156545.1|strain=TC14|active
1073325|Salegentibacter echinorum|GCF_900129445.1|strain=DSM 24579|active
1073327|Algoriphagus zhangzhouensis|GCF_004366575.1|strain=CGMCC 1.11027|active
1073327|Algoriphagus zhangzhouensis|GCF_900148515.1|strain=DSM 25035|skipped
1073328|Muricauda zhangzhouensis|GCF_900102925.1|strain=CGMCC 1.11028|active
1073328|Muricauda zhangzhouensis|GCF_900106825.1|strain=DSM 25030|skipped
1073423|Carnobacterium iners|GCF_900109585.1|strain=DSM 28070|active
1073423|Carnobacterium iners|GCF_900177385.1|strain=LMG26642|skipped
1073571|Paenibacillus riograndensis SBR5|GCF_000224945.1|strain=SBR5|active
1073571|Paenibacillus riograndensis SBR5|GCF_000981585.1||skipped
1073574|Gordonia araii NBRC 100433|GCF_000241265.1|strain=NBRC 100433|active
1073574|Gordonia araii NBRC 100433|GCF_013004535.1|strain=IFM 10211|skipped
1073842|Bacillus aquimaris TF-12|GCF_001648555.1|strain=TF12|active
1073999|Cronobacter condimenti 1330|GCF_000319285.1|strain=1330|active
1073999|Cronobacter condimenti 1330|GCF_001277255.1|strain=LMG 26250|skipped
1074000|Cronobacter universalis NCTC 9529|GCF_000319325.1|strain=NCTC 9529|active
1074000|Cronobacter universalis NCTC 9529|GCF_000409325.1|strain=NCTC 9529|skipped
1074000|Cronobacter universalis NCTC 9529|GCF_001277175.1|strain=NCTC 9529|skipped
1074000|Cronobacter universalis NCTC 9529|GCF_900447325.1|strain=NCTC 9529|skipped
107401|Tenacibaculum maritimum|GCF_004803875.1|strain=TM-KORJJ|active
1074311|Vibrio alfacsensis|GCF_003544875.1|strain=CAIM 1831|active
1074467|Companilactobacillus heilongjiangensis|GCF_000831645.3|strain=DSM 28069|active
1074467|Companilactobacillus heilongjiangensis|GCF_005405325.1|strain=S4-3|skipped
1074488|Brachybacterium squillarum M-6-3|GCF_000225825.1|strain=M-6-3|active
1074|Rhodoblastus acidophilus|GCF_002937135.1|strain=DSM 137|active
1074|Rhodoblastus acidophilus|GCF_003258765.1|strain=DSM 137|skipped
1074|Rhodoblastus acidophilus|GCF_900187365.1|strain=DSM 137|skipped
1075090|Gordonia amarae NBRC 15530|GCF_000241345.1|strain=NBRC 15530|active
1075399|Blattabacterium sp. (Cryptocercus punctulatus) str. Cpu|GCF_000236405.1|strain=Cpu|active
1075402|Streptomyces oceani|GCF_001751245.1|strain=SCSIO 02100|active
1075417|Catalinimonas alkaloidigena|GCF_900100765.1|strain=DSM 25186|active
1075|Rhodobacter blasticus|GCF_003071405.1|strain=28/5|active
1076124|Phytohabitans flavus|GCF_011764545.1|strain=NBRC 107702|active
1076125|Phytohabitans rumicis|GCF_011764445.1|strain=NBRC 108638|active
1076126|Phytohabitans houttuyneae|GCF_011764425.1|strain=NBRC 108639|active
1076138|Pectobacterium atrosepticum ICMP 1526|GCF_001038685.1|strain=ICMP 1526|active
1076443|Glycomyces artemisiae|GCF_003002955.1|strain=CGMCC 4.7067|active
1076549|Pantoea rodasii|GCF_002095465.1|strain=LMG 26273|active
1076549|Pantoea rodasii|GCF_002811195.1|strain=DSM 26611|skipped
1076550|Pantoea rwandensis|GCF_002095475.1|strain=LMG 26275|active
1076551|Pantoea wallisii|GCF_002095485.1|strain=LMG 26277|active
1076588|Thiolapillus brandeum|GCF_000828615.1|strain=Hiromi 1|active
1076620|Pseudomonas zeshuii|GCF_900141925.1|strain=KACC 15471|active
1076926|Rhizobium laguerreae|GCF_002008165.1|strain=FB206|active
1076926|Rhizobium laguerreae|GCF_004329805.1|strain=SPF2A11|skipped
1076926|Rhizobium laguerreae|GCF_014192445.1|strain=CECT 8280|skipped
1076937|Fontimonas thermophila|GCF_900113085.1|strain=DSM 23609|active
1076|Rhodopseudomonas palustris|GCF_003547145.1|strain=R1|active
1076|Rhodopseudomonas palustris|GCF_013415845.1|strain=CGMCC 1.2180|skipped
1077144|Dietzia alimentaria 72|GCF_000226215.1|strain=72|active
1077255|Agitococcus lubricus|GCF_003051055.1|strain=DSM 5822|active
1077285|Bacteroides faecis MAJ27|GCF_000226135.1|strain=MAJ27|active
1077285|Bacteroides faecis MAJ27|GCF_900106755.1|strain=MAJ27|skipped
1077675|Enterococcus plantarum|GCF_001730295.1|strain=LMG 26214|active
1077935|Paracoccus zhejiangensis|GCF_002847445.1|strain=J6|active
1077936|Pontibacter lucknowensis|GCF_900156415.1|strain=DM9|active
1077942|Micromonospora kangleipakensis|GCF_004217615.1|strain=DSM 45612|active
1077946|Streptomyces hundungensis|GCF_003627815.1|strain=BH38|active
1077947|Pseudorhodobacter antarcticus|GCF_001202015.1|strain=KCTC 23700|active
1077947|Pseudorhodobacter antarcticus|GCF_900110135.1|strain=CGMCC 1.10836|skipped
1077972|Arthrobacter globiformis NBRC 12137|GCF_000238915.1|strain=NBRC 12137|active
1077974|Gordonia effusa NBRC 100432|GCF_000241305.1|strain=NBRC 100432|active
1077975|Gordonia rubripertincta NBRC 101908|GCF_000327325.1|strain=NBRC 101908|active
1077976|Gordonia polyisoprenivorans NBRC 16320 = JCM 10675|GCF_000241325.1|strain=NBRC 16320|active
1078020|Mycolicibacterium thermoresistibile ATCC 19527|GCF_000234585.1|strain=ATCC 19527|active
1078050|Seleniivibrio woodruffii|GCF_004339245.1|strain=DSM 24984|active
1078050|Seleniivibrio woodruffii|GCF_007827295.1|strain=S4|skipped
1078471|Serinicoccus profundi|GCF_008001015.1|strain=CGMCC 4.5582|active
1078483|Haemophilus sputorum HK 2154|GCF_000287615.1|strain=HK 2154|active
1078754|Dyadobacter arcticus|GCF_011762185.1|strain=DSM 102865|active
1078773|Herbaspirillum rubrisubalbicans M1|GCF_001483945.1|strain=M1|active
1078846|Methylovulum miyakonense HT12|GCF_000384075.1|strain=HT12|active
1079460|Rhizobium mongolense USDA 1844|GCF_000419765.1|strain=USDA 1844|active
1079460|Rhizobium mongolense USDA 1844|GCF_007827505.1|strain=USDA 1844|skipped
1079859|Pseudarcicella hirudinis|GCF_900115665.1|strain=E92,LMG 26720,CCM 7988|active
1079994|Leucobacter chromiiresistens|GCF_900102345.1|strain=DSM 22788|active
1079|Blastochloris viridis|GCF_001402875.1|strain=ATCC 19567|active
1079|Blastochloris viridis|GCF_001548155.2|strain=DSM 133|skipped
108003|Thioalkalivibrio denitrificans|GCF_002000365.1|strain=ALJD|active
1080071|Streptococcus orisasini|GCF_001431045.1|strain=SH06|active
108015|Bradyrhizobium yuanmingense|GCF_001439885.1|strain=BR3267|active
108015|Bradyrhizobium yuanmingense|GCF_900094575.1|strain=CCBAU 10071|skipped
1080223|Malaciobacter pacificus|GCF_004214795.1|strain=LMG 26638|active
1080223|Malaciobacter pacificus|GCF_014636355.1|strain=CGMCC 1.11011|skipped
1080224|Hyunsoonleella pacifica|GCF_004310335.1|strain=SW033|active
1080224|Hyunsoonleella pacifica|GCF_014636335.1|strain=CGMCC 1.11009|skipped
1080225|Muricauda pacifica|GCF_003001695.1|strain=DSM 25027|active
1080227|Enterovibrio pacificus|GCF_001707825.1|strain=CAIM 1920|active
108028|Arcanobacterium pluranimalium|GCF_016907845.1|strain=DSM 13483|active
1081040|Microbacterium murale|GCF_014635185.1|strain=CCM 7640|active
1081736|Listeria fleischmannii subsp. coloradonensis|GCF_000252625.1|strain=TTU M1-001|active
1081736|Listeria fleischmannii subsp. coloradonensis|GCF_900452975.1|strain=NCTC13938|skipped
1081782|Paraburkholderia hiiakae|GCF_904848665.1|strain=LMG 27952|active
1081866|Halomonas socia|GCF_010977575.1|strain=CKY01|active
1081904|Prevotella pleuritidis F0068|GCF_000468135.1|strain=F0068|active
1082276|Hydrogenispora ethanolica|GCF_004340685.1|strain=LX-B|active
1082345|Sphingobium boeckii|GCF_014199215.1|strain=DSM 25079|active
1082479|Limimonas halophila|GCF_900100655.1|strain=DSM 25584|active
1082580|Dyadobacter jejuensis|GCF_003149085.1|strain=DSM 100346|active
1082703|Lonsdalea iberica|GCF_002111585.1|strain=LMG 26264|active
1082704|Lonsdalea britannica|GCF_002111595.1|strain=LMG 26267|active
1082704|Lonsdalea britannica|GCF_003515985.1|strain=477|skipped
1082705|Lonsdalea quercina subsp. quercina|GCF_000688655.1|strain=ATCC 29281|active
1082851|Comamonas serinivorans|GCF_002158865.1|strain=DSM 26136|active
1082868|Holospora curviuscula|GCF_002930195.1|strain=NRB217|active
1082931|Pelagibacterium halotolerans B2|GCF_000230555.1|strain=B2|active
1082933|Mesorhizobium amorphae CCNWGS0123|GCF_001686985.1|strain=CCNWGS0123|active
1082|Magnetospirillum fulvum|GCF_900108475.1|strain=DSM 13234|active
1084421|Sinomicrobium pectinilyticum|GCF_003725735.1|strain=5DNS001|active
108486|Corynebacterium falsenii|GCF_001054945.1|strain=355_CFAL|active
108528|Gluconacetobacter entanii|GCF_003206495.1|strain=LTH 4560|active
108528|Gluconacetobacter entanii|GCF_013155425.1|strain=AV429|skipped
1085406|Anabaenopsis circularis NIES-21|GCF_002367975.1|strain=NIES-21|active
1085623|Glaciecola nitratireducens FR1064|GCF_000226565.1|strain=FR1064|active
1085630|Xanthomonas citri pv. punicae str. LMG 859|GCF_000285775.1|strain=LMG 859|active
1085644|Allofrancisella frigidaquae|GCF_012222825.1|strain=SYSU 10HL1970|active
1085647|Allofrancisella inopinata|GCF_004365555.1|strain=DSM 101834|active
1085647|Allofrancisella inopinata|GCF_012222965.1|strain=SYSU YG23|skipped
1085774|Mesorhizobium norvegicum|GCF_004919685.1|strain=10.2.2|active
1086013|Gemmobacter megaterium|GCF_014636395.1|strain=CGMCC 1.11024|active
1086013|Gemmobacter megaterium|GCF_900156815.1|strain=DSM 26375|skipped
1086393|Sediminibacterium goheungense|GCF_004361915.1|strain=DSM 28323|active
1086726|Francisella persica ATCC VR-331|GCF_001275365.1|strain=FSC845|active
1086726|Francisella persica ATCC VR-331|GCF_001653955.1|strain=ATCC VR-331|skipped
1087479|Carnobacterium maltaromaticum ATCC 35586|GCF_000238575.1|strain=ATCC 35586|active
1087481|Paenibacillus peoriae KCTC 3763|GCF_000236805.1|strain=KCTC 3763|active
1087|Rhodovibrio salinarum|GCF_016583505.1|strain=DSM 9154|active
1088721|Novosphingobium pentaromativorans US6-1|GCF_000235975.1|strain=US6-1|active
1088721|Novosphingobium pentaromativorans US6-1|GCF_000767465.1|strain=US6-1|skipped
1088767|Thermoactinospora rubra|GCF_002093975.1|strain=YIM 77501|active
1088868|Commensalibacter intestini A911|GCF_000231445.1|strain=A911|active
1088869|Gluconobacter morbifer G707|GCF_000234355.1|strain=G707|active
1088883|Francisella hispaniensis FSC454|GCF_001608445.1|strain=CCUG 58020|active
1088883|Francisella hispaniensis FSC454|GCF_001885235.1|strain=CCUG 58020|skipped
1088|Rhodovibrio sodomensis|GCF_016583645.1|strain=DSM 9895|active
1089305|Winogradskyella jejuensis|GCF_900129745.1|strain=DSM 25330|active
1089306|Winogradskyella eckloniae|GCF_013249045.1|strain=EC29|active
1089439|Fangia hongkongensis FSC776 = DSM 21703|GCF_000379445.1|strain=DSM 21703|active
1089447|Aggregatibacter actinomycetemcomitans RhAA1|GCF_001190115.1|strain=RHAA1|active
1089453|Gordonia sputi NBRC 100414|GCF_000248055.1|strain=NBRC 100414|active
1089454|Gordonia terrae NBRC 100016|GCF_000248035.1|strain=NBRC 100016|active
1089455|Mobilicoccus pelagius NBRC 104925|GCF_000247995.1|strain=NBRC 104925|active
